Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Swapna Super(Under ASTC),Non AC Seater (2+1),16:30,10h 30m,03:00,3.9,540,27 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,MAHARATHI TRANSPORT,NON A/C Seater (2+1),19:55,09h 35m,05:30,2.4,455,27 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:30,09h 15m,05:45,3.3,INR 700,31 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Island Travels (Under ASTC),Non AC Seater (2+1),18:00,10h 00m,04:00,2.8,585,29 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Drishti Travels,NON A/C Seater (2+1),17:30,10h 30m,04:00,1.9,INR 600,29 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,GURUNANAK TRAVELS,NON A/C Seater (2+1),19:00,10h 00m,05:00,3.6,INR 600,27 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:40,09h 30m,06:10,3.6,INR 650,29 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Drishti Travels,NON A/C Seater (2+1),16:30,12h 00m,04:30,1.9,INR 600,32 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Sylvan DEE Transport,Non AC Seater (2+1),18:15,11h 30m,05:45,3.0,INR 600,30 Seats available
Guwahati to North Lakhimpur,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Kalyan Service,NON A/C Seater (2+1),16:45,10h 15m,03:00,2.6,INR 600,31 Seats available
Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),17:00,06h 00m,23:00,4.4,500,23 Seats available
Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:50,05h 30m,00:20,2.9,558,28 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Assam State Transport Corporation (ASTC) - 79324,Volvo AC Seater 2+2,13:45,03h 15m,17:00,4.7,INR 259,23 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Trishul Transport Service(Under ASTC),A/C Seater Push Back (2+1),11:30,03h 15m,14:45,3.9,509,22 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Kanchan Travels,AC Seater (2+2),11:45,03h 00m,14:45,3.5,326,30 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Orient Transline,A/C Seater (2+1),12:10,04h 20m,16:30,4.8,INR 380.95,34 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Orient Transline,A/C Seater (2+1),12:25,02h 35m,15:00,4.8,INR 380.9,37 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Anindita Travels,NON A/C Seater (2+1),12:30,04h 45m,17:15,4.1,450,37 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Orient Transline,A/C Seater (2+1),13:00,03h 50m,16:50,4.8,INR 380.95,37 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Mahi Travels(Under ASTC),A/C Seater (2+2),14:15,03h 15m,17:30,3.9,377,44 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Mahalaxmi Travels,A/C Seater (2+2),14:36,02h 49m,17:25,3.6,INR 250,38 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,BAIKUNTHA TRAVELS (UNDER ASTC),VE A/C Seater / Sleeper (2+1),20:00,03h 15m,23:15,3.3,479,38 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),20:15,05h 00m,01:15,3.9,415,35 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:30,03h 40m,00:10,3.9,INR 400,31 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:30,04h 15m,00:45,3.9,INR 380,28 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Yatra Travels,A/C Seater / Sleeper (2+1),21:00,04h 15m,01:15,4.1,495,45 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Rishi India Travels,Non AC Seater (2+1),11:30,03h 30m,15:00,2.9,400,34 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Rishi India Travels,Bharat Benz A/C Seater (2+1),13:15,03h 00m,16:15,2.9,500,38 Seats available
Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Rishi India Travels,A/C Seater (2+1),15:15,03h 05m,18:20,2.9,500,12 Seats available
North Lakhimpur to Moran,https://www.redbus.in/bus-tickets/north-lakhimpur-to-moran,Assam State Transport Corporation (ASTC) - 173044,Non AC Seater (2+2),13:00,04h 30m,17:30,2.9,INR 170,18 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,ANIRUDDHA TRAVELS,Non A/C Seater / Sleeper (2+1),18:15,09h 45m,04:00,4.0,570,14 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,J.S. Travels,Non AC Seater (2+1),17:30,10h 30m,04:00,2.0,INR 600,19 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,SANJEEBANI TRAVELS,NON AC Seater / Sleeper 2+1,17:00,10h 00m,03:00,3.3,INR 600,20 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Puja Transport,NON AC Seater / Sleeper 2+1,18:30,10h 30m,05:00,3.1,594,5 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,KIRTI TRAVELS,NON A/C Seater/ Sleeper (2+1),17:30,11h 30m,05:00,3.9,INR 550,33 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Neha Travels,NON A/C Seater (2+2),15:30,13h 30m,05:00,2.8,INR 700,18 Seats available
Dibrugarh to Biswanath Charali,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,09h 20m,05:00,3.4,INR 600,37 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Yatra Travels,NON AC Seater/ Sleeper (2+1),22:30,07h 30m,06:00,4.6,495,28 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,KIRAN TRAVELS,A/C Seater (2+1),22:50,07h 25m,06:15,4.7,549,24 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.2,INR 620,39 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Yatra Travels,NON AC Seater/ Sleeper (2+1),23:00,06h 30m,05:30,4.3,495,37 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,07h 30m,06:15,4.0,INR 650,23 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Yatra Travels,NON A/C Seater (2+1),22:35,07h 40m,06:15,3.8,495,29 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Shopuris Travels,NON A/C Seater (2+1),20:30,08h 00m,04:30,4.8,INR 600,28 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Yatra Travels,A/C Seater / Sleeper (2+1),23:00,08h 00m,07:00,3.9,585,29 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),21:00,08h 00m,05:00,3.8,INR 480,29 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07h 00m,06:00,3.6,595,42 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),19:30,07h 45m,03:15,3.9,INR 550,27 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Yatra Travels,NON A/C Seater/ Sleeper (2+1),22:50,07h 40m,06:30,3.9,495,34 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,NETWORK TRAVELS,NON A/C Seater/ Sleeper (2+1),20:45,08h 45m,05:30,3.9,INR 550,45 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,NETWORK TRAVELS,NON A/C Seater (2+1),19:45,10h 15m,06:00,3.3,INR 550,27 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),21:00,08h 30m,05:30,3.4,INR 480,32 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:30,08h 00m,04:30,4.5,400,26 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Deep Travels,NON AC Seater / Sleeper 2+1,22:20,06h 40m,05:00,3.5,INR 499,27 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,MAHARATHI TRANSPORT,NON A/C Seater (2+1),22:40,06h 20m,05:00,4.4,400,27 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),22:15,07h 15m,05:30,4.0,INR 570,33 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Sylvan DEE Transport,Non AC Seater (2+1),21:15,07h 45m,05:00,3.3,INR 480,32 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),22:45,07h 45m,06:30,4.5,400,21 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Island Travels (Under ASTC),Non AC Seater (2+1),22:45,07h 00m,05:45,3.0,450,26 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,GURUNANAK TRAVELS,NON A/C Seater (2+1),21:00,08h 00m,05:00,2.1,INR 500,32 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),19:45,08h 00m,03:45,0,506,32 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,KIRAN TRAVELS,A/C Seater (2+1),20:40,09h 20m,06:00,4.4,599,19 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,07h 50m,04:20,4.3,540,14 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:05,08h 40m,03:45,3.9,595,32 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,08h 45m,06:15,3.2,INR 695.24,17 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:30,08h 30m,05:00,3.8,INR 600,26 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Yatra Travels,A/C Seater / Sleeper (2+1),20:00,09h 10m,05:10,2.7,594,31 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Deep Travels,NON AC Seater / Sleeper 2+1,21:00,08h 30m,05:30,3.4,INR 509,24 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,MAHARATHI TRANSPORT,NON A/C Seater (2+1),19:55,08h 35m,04:30,3.6,445,27 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,08h 45m,05:30,3.4,INR 660,31 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:30,08h 15m,04:45,3.4,INR 660,31 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Sylvan DEE Transport,Non AC Seater (2+1),18:15,10h 45m,05:00,3.6,INR 510,32 Seats available
Guwahati to Bihpuria,https://www.redbus.in/bus-tickets/guwahati-to-bihpuria,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:40,08h 20m,05:00,3.4,INR 600,29 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,NETWORK TRAVELS,A/C Seater Push Back (2+1),12:00,04h 45m,16:45,3.9,550,24 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,12:30,04h 45m,17:15,4.9,INR 594.48,1 Seat available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bashudev Transline (Under ASTC),A/C Seater (2+1),12:35,05h 25m,18:00,4.6,INR 550,17 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,ANIRUDDHA TRAVELS,NON A/C Seater / Sleeper (2+2),23:15,04h 45m,04:00,3.4,570,47 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,SHAILAJ TRAVELS (BARBIE),AC Seater (2+2),13:00,05h 30m,18:30,2.8,396,38 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Rongpur(Ayaan),Bharat Benz A/C Seater (2+1),14:00,04h 00m,18:00,0,425,14 Seats available
Tumuki (Tezpur Medical) to Guwahati,https://www.redbus.in/bus-tickets/tumuki-tezpur-medical-to-guwahati,Assam State Transport Corporation (ASTC) - 139847,Volvo AC Seater 2+2,15:15,05h 15m,20:30,4.0,INR 316,17 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Maa Laxmi,NON A/C Seater Push Back (2+1),17:00,05h 30m,22:30,3.1,394,33 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 30m,01:00,3.7,500,41 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),20:30,04h 50m,01:20,4.0,585,30 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Shree Ram Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,04h 55m,01:40,4.8,567,24 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Jai Mata Di,NON A/C Hi-Tech Push Back (2+2),13:30,05h 00m,18:30,0,331,44 Seats available
